64	"GM_N1_河源和平_贝墩支局AAU3"	115.202297	24.456080	220.0	"blue"
65	"GM_N1_河源和平_大坝支局AAU1"	114.930087	24.507032	0.0	"blue"
66	"GM_N1_河源和平_大坝支局AAU2"	114.930087	24.507032	150.0	"blue"
67	"GM_N1_河源和平_大坝支局AAU3"	114.930087	24.507032	260.0	"blue"
68	"GM_N1_河源和平_东水支局AAU1"	115.171780	24.258120	40.0	"blue"
69	"GM_N1_河源和平_东水支局AAU2"	115.171780	24.258120	140.0	"blue"
70	"GM_N1_河源和平_东水支局AAU3"	115.171780	24.258120	310.0	"blue"
71	"GM_N1_河源和平_公白支局AAU1"	114.950253	24.276633	30.0	"blue"
72	"GM_N1_河源和平_公白支局AAU2"	114.950253	24.276633	220.0	"blue"
73	"GM_N1_河源和平_公白支局AAU3"	114.950253	24.276633	310.0	"blue"
74	"GM_N1_河源和平_古寨支局AAU1"	115.149867	24.390375	120.0	"blue"
75	"GM_N1_河源和平_古寨支局AAU2"	115.149867	24.390375	250.0	"blue"
76	"GM_N1_河源和平_古寨支局AAU3"	115.149867	24.390375	340.0	"blue"
77	"GM_N1_河源和平_俐源支局AAU1"	114.766596	24.564570	80.0	"blue"
78	"GM_N1_河源和平_俐源支局AAU2"	114.766596	24.564570	180.0	"blue"
79	"GM_N1_河源和平_俐源支局AAU3"	114.766596	24.564570	350.0	"blue"
80	"GM_N1_河源和平_粮溪支局AAU1"	115.010597	24.367735	80.0	"blue"
81	"GM_N1_河源和平_粮溪支局AAU2"	115.010597	24.367735	330.0	"blue"
82	"GM_N1_河源和平_林寨支局AAU1"	115.056712	24.285209	60.0	"blue"
83	"GM_N1_河源和平_林寨支局AAU2"	115.056712	24.285209	210.0	"blue"
84	"GM_N1_河源和平_林寨支局AAU3"	115.056712	24.285209	310.0	"blue"
85	"GM_N1_河源和平_彭寨支局AAU1"	115.071138	24.355016	30.0	"blue"
86	"GM_N1_河源和平_彭寨支局AAU2"	115.071138	24.355016	120.0	"blue"
87	"GM_N1_河源和平_热水支局AAU1"	114.828065	24.457505	30.0	"blue"
88	"GM_N1_河源和平_热水支局AAU2"	114.828065	24.457505	180.0	"blue"
89	"GM_N1_河源和平_上陵支局AAU1"	114.990751	24.608333	40.0	"blue"
90	"GM_N1_河源和平_上陵支局AAU2"	114.990751	24.608333	130.0	"blue"
91	"GM_N1_河源和平_上陵支局AAU3"	114.990751	24.608333	260.0	"blue"
92	"GM_N1_河源和平_下车支局AAU1"	115.109476	24.664789	40.0	"blue"
93	"GM_N1_河源和平_下车支局AAU2"	115.109476	24.664789	130.0	"blue"
94	"GM_N1_河源和平_下车支局AAU3"	115.109476	24.664789	310.0	"blue"
95	"GM_N1_河源和平_优胜支局AAU1"	115.087428	24.507198	20.0	"blue"
96	"GM_N1_河源和平_优胜支局AAU2"	115.087428	24.507198	110.0	"blue"
97	"GM_N1_河源和平_优胜支局AAU3"	115.087428	24.507198	260.0	"blue"
98	"GM_N1_河源和平_长塘支局AAU1"	115.157383	24.561573	10.0	"blue"
99	"GM_N1_河源和平_长塘支局AAU2"	115.157383	24.561573	130.0	"blue"
100	"GM_N1_河源和平_长塘支局AAU3"	115.157383	24.561573	270.0	"blue"
101	"GM_N1_河源连平_陂头支局AAU1"	114.284444	24.404942	0.0	"blue"
102	"GM_N1_河源连平_陂头支局AAU2"	114.284444	24.404942	110.0	"blue"
103	"GM_N1_河源连平_陂头支局AAU3"	114.284444	24.404942	260.0	"blue"
104	"GM_N1_河源连平_大湖支局AAU1"	114.821946	24.237875	30.0	"blue"
105	"GM_N1_河源连平_大湖支局AAU2"	114.821946	24.237875	140.0	"blue"
106	"GM_N1_河源连平_大湖支局AAU3"	114.821946	24.237875	250.0	"blue"
107	"GM_N1_河源连平_高莞接入网AAU1"	114.714514	24.260255	20.0	"blue"
108	"GM_N1_河源连平_高莞接入网AAU2"	114.714514	24.260255	180.0	"blue"
109	"GM_N1_河源连平_高莞接入网AAU3"	114.714514	24.260255	280.0	"blue"
110	"GM_N1_河源连平_隆街支局AAU1"	114.361539	24.188097	90.0	"blue"
111	"GM_N1_河源连平_隆街支局AAU2"	114.361539	24.188097	160.0	"blue"
112	"GM_N1_河源连平_隆街支局AAU3"	114.361539	24.188097	310.0	"blue"
113	"GM_N1_河源连平_内莞支局AAU1"	114.553738	24.369804	50.0	"blue"
114	"GM_N1_河源连平_内莞支局AAU2"	114.553738	24.369804	210.0	"blue"
115	"GM_N1_河源连平_内莞支局AAU3"	114.553738	24.369804	350.0	"blue"
116	"GM_N1_河源连平_三角支局AAU1"	114.777204	24.208918	70.0	"blue"
117	"GM_N1_河源连平_三角支局AAU2"	114.777204	24.208918	170.0	"blue"
118	"GM_N1_河源连平_三角支局AAU3"	114.777204	24.208918	270.0	"blue"
119	"GM_N1_河源连平_上坪支局AAU1"	114.592859	24.486266	80.0	"blue"
120	"GM_N1_河源连平_上坪支局AAU2"	114.592859	24.486266	220.0	"blue"
121	"GM_N1_河源连平_上坪支局AAU3"	114.592859	24.486266	320.0	"blue"
122	"GM_N1_河源连平_崧岭支局AAU1"	114.328944	24.275356	70.0	"blue"
123	"GM_N1_河源连平_崧岭支局AAU2"	114.328944	24.275356	320.0	"blue"
124	"GM_N1_河源连平_田源支局AAU1"	114.420471	24.184531	70.0	"blue"
125	"GM_N1_河源连平_田源支局AAU2"	114.420471	24.184531	180.0	"blue"
126	"GM_N1_河源连平_田源支局AAU3"	114.420471	24.184531	300.0	"blue"
127	"GM_N1_河源连平_溪山支局AAU1"	114.419624	24.269581	60.0	"blue"
128	"GM_N1_河源连平_溪山支局AAU2"	114.419624	24.269581	180.0	"blue"
129	"GM_N1_河源连平_绣锻支局AAU1"	114.849816	24.261602	115.0	"blue"
130	"GM_N1_河源连平_绣锻支局AAU2"	114.849816	24.261602	190.0	"blue"
131	"GM_N1_河源连平_绣锻支局AAU3"	114.849816	24.261602	350.0	"blue"
132	"GM_N1_河源连平_油溪接入网AAU1"	114.682250	24.218429	70.0	"blue"
133	"GM_N1_河源连平_油溪接入网AAU2"	114.682250	24.218429	210.0	"blue"
134	"GM_N1_河源连平_油溪接入网AAU3"	114.682250	24.218429	310.0	"blue"
135	"GM_N1_河源龙川_贝岭支局AAU1"	115.339888	24.597364	5.0	"blue"
136	"GM_N1_河源龙川_贝岭支局AAU2"	115.339888	24.597364	90.0	"blue"
137	"GM_N1_河源龙川_贝岭支局AAU3"	115.339888	24.597364	270.0	"blue"
138	"GM_N1_河源龙川_车田支局AAU1"	115.289352	24.431365	90.0	"blue"
139	"GM_N1_河源龙川_车田支局AAU2"	115.289352	24.431365	220.0	"blue"
140	"GM_N1_河源龙川_车田支局AAU3"	115.289352	24.431365	320.0	"blue"
141	"GM_N1_河源龙川_赤光支局AAU1"	115.431019	24.382769	15.0	"blue"
142	"GM_N1_河源龙川_赤光支局AAU2"	115.431019	24.382769	130.0	"blue"
143	"GM_N1_河源龙川_赤光支局AAU3"	115.431019	24.382769	215.0	"blue"
144	"GM_N1_河源龙川_登云支局AAU1"	115.396124	24.061599	20.0	"blue"
145	"GM_N1_河源龙川_登云支局AAU2"	115.396124	24.061599	180.0	"blue"
146	"GM_N1_河源龙川_登云支局AAU3"	115.396124	24.061599	280.0	"blue"
147	"GM_N1_河源龙川_丰稔支局AAU1"	115.324839	24.175147	90.0	"blue"
148	"GM_N1_河源龙川_丰稔支局AAU2"	115.324839	24.175147	220.0	"blue"
149	"GM_N1_河源龙川_丰稔支局AAU3"	115.324839	24.175147	310.0	"blue"
150	"GM_N1_河源龙川_鹤市支局AAU1"	115.357245	24.011687	40.0	"blue"
151	"GM_N1_河源龙川_鹤市支局AAU2"	115.357245	24.011687	160.0	"blue"
152	"GM_N1_河源龙川_鹤市支局AAU3"	115.357245	24.011687	290.0	"blue"
153	"GM_N1_河源龙川_黄布支局AAU1"	115.298521	23.979254	160.0	"blue"
154	"GM_N1_河源龙川_黄布支局AAU2"	115.298521	23.979254	240.0	"blue"
155	"GM_N1_河源龙川_黄布支局AAU3"	115.298521	23.979254	340.0	"blue"
156	"GM_N1_河源龙川_黄石支局AAU1"	115.258384	24.328228	60.0	"blue"
157	"GM_N1_河源龙川_黄石支局AAU2"	115.258384	24.328228	240.0	"blue"
158	"GM_N1_河源龙川_黄石支局AAU3"	115.258384	24.328228	330.0	"blue"
159	"GM_N1_河源龙川_回龙支局AAU1"	115.526542	24.371696	20.0	"blue"
160	"GM_N1_河源龙川_回龙支局AAU2"	115.526542	24.371696	200.0	"blue"
161	"GM_N1_河源龙川_回龙支局AAU3"	115.526542	24.371696	300.0	"blue"
162	"GM_N1_河源龙川_黎咀支局AAU1"	115.327452	24.338027	160.0	"blue"
163	"GM_N1_河源龙川_黎咀支局AAU2"	115.327452	24.338027	240.0	"blue"
164	"GM_N1_河源龙川_黎咀支局AAU3"	115.327452	24.338027	330.0	"blue"
165	"GM_N1_河源龙川_龙母支局AAU1"	115.430847	24.261577	100.0	"blue"
166	"GM_N1_河源龙川_龙母支局AAU2"	115.430847	24.261577	180.0	"blue"
167	"GM_N1_河源龙川_龙母支局AAU3"	115.430847	24.261577	330.0	"blue"
168	"GM_N1_河源龙川_麻布岗支局AAU1"	115.413449	24.586307	120.0	"blue"
169	"GM_N1_河源龙川_麻布岗支局AAU2"	115.413449	24.586307	210.0	"blue"
170	"GM_N1_河源龙川_麻布岗支局AAU3"	115.413449	24.586307	330.0	"blue"
171	"GM_N1_河源龙川_上坪支局AAU1"	115.449751	24.701423	100.0	"blue"
172	"GM_N1_河源龙川_上坪支局AAU2"	115.449751	24.701423	200.0	"blue"
173	"GM_N1_河源龙川_上坪支局AAU3"	115.449751	24.701423	300.0	"blue"
174	"GM_N1_河源龙川_四都支局AAU1"	115.247719	24.208132	110.0	"blue"
175	"GM_N1_河源龙川_四都支局AAU2"	115.247719	24.208132	230.0	"blue"
176	"GM_N1_河源龙川_四都支局AAU3"	115.247719	24.208132	340.0	"blue"
177	"GM_N1_河源龙川_田心支局AAU1"	115.495522	24.269718	0.0	"blue"
178	"GM_N1_河源龙川_田心支局AAU2"	115.495522	24.269718	130.0	"blue"
179	"GM_N1_河源龙川_田心支局AAU3"	115.495522	24.269718	220.0	"blue"
180	"GM_N1_河源龙川_铁场支局AAU1"	115.486892	24.167104	100.0	"blue"
181	"GM_N1_河源龙川_铁场支局AAU2"	115.486892	24.167104	220.0	"blue"
182	"GM_N1_河源龙川_铁场支局AAU3"	115.486892	24.167104	340.0	"blue"
183	"GM_N1_河源龙川_通衢支局AAU1"	115.376330	24.046822	40.0	"blue"
184	"GM_N1_河源龙川_通衢支局AAU2"	115.376330	24.046822	140.0	"blue"
185	"GM_N1_河源龙川_通衢支局AAU3"	115.376330	24.046822	310.0	"blue"
186	"GM_N1_河源龙川_佗城支局AAU1"	115.186549	24.070247	40.0	"blue"
187	"GM_N1_河源龙川_佗城支局AAU2"	115.186549	24.070247	190.0	"blue"
188	"GM_N1_河源龙川_佗城支局AAU3"	115.186549	24.070247	290.0	"blue"
189	"GM_N1_河源龙川_新田支局AAU1"	115.519600	24.455904	40.0	"blue"
190	"GM_N1_河源龙川_新田支局AAU2"	115.519600	24.455904	120.0	"blue"
191	"GM_N1_河源龙川_新田支局AAU3"	115.519600	24.455904	250.0	"blue"
192	"GM_N1_河源龙川_岩镇支局AAU1"	115.449993	24.492918	30.0	"blue"
193	"GM_N1_河源龙川_岩镇支局AAU2"	115.449993	24.492918	160.0	"blue"
194	"GM_N1_河源龙川_岩镇支局AAU3"	115.449993	24.492918	240.0	"blue"
195	"GM_N1_河源龙川_义都支局AAU1"	115.141058	24.161820	90.0	"blue"
196	"GM_N1_河源龙川_义都支局AAU2"	115.141058	24.161820	210.0	"blue"
197	"GM_N1_河源龙川_义都支局AAU3"	115.141058	24.161820	290.0	"blue"
198	"GM_N1_河源龙川_郑马接入网AAU1"	115.309252	24.506649	120.0	"blue"
199	"GM_N1_河源龙川_郑马接入网AAU2"	115.309252	24.506649	210.0	"blue"
200	"GM_N1_河源龙川_郑马接入网AAU3"	115.309252	24.506649	300.0	"blue"
201	"GM_N1_河源龙川_紫市支局AAU1"	115.356754	23.938645	20.0	"blue"
202	"GM_N1_河源龙川_紫市支局AAU2"	115.356754	23.938645	120.0	"blue"
203	"GM_N1_河源龙川_紫市支局AAU3"	115.356754	23.938645	210.0	"blue"
204	"GM_N1_河源市区_高望支局AAU1"	114.744666	23.687586	70.0	"blue"
205	"GM_N1_河源市区_高望支局AAU2"	114.744666	23.687586	220.0	"blue"
206	"GM_N1_河源市区_高望支局AAU3"	114.744666	23.687586	310.0	"blue"
207	"GM_N1_河源市区_古竹支局AAU1"	114.708070	23.524620	90.0	"blue"
208	"GM_N1_河源市区_古竹支局AAU2"	114.708070	23.524620	210.0	"blue"
209	"GM_N1_河源市区_古竹支局AAU3"	114.708070	23.524620	330.0	"blue"
210	"GM_N1_河源紫金_柏埔支局AAU1"	114.844715	23.707219	100.0	"blue"
211	"GM_N1_河源紫金_柏埔支局AAU2"	114.844715	23.707219	200.0	"blue"
212	"GM_N1_河源紫金_柏埔支局AAU3"	114.844715	23.707219	300.0	"blue"
213	"GM_N1_河源紫金_凤安支局AAU1"	114.841669	23.407814	100.0	"blue"
214	"GM_N1_河源紫金_凤安支局AAU2"	114.841669	23.407814	220.0	"blue"
215	"GM_N1_河源紫金_凤安支局AAU3"	114.841669	23.407814	330.0	"blue"
216	"GM_N1_河源紫金_好义支局AAU1"	114.772184	23.354635	60.0	"blue"
217	"GM_N1_河源紫金_好义支局AAU2"	114.772184	23.354635	170.0	"blue"
218	"GM_N1_河源紫金_好义支局AAU3"	114.772184	23.354635	290.0	"blue"
219	"GM_N1_河源紫金_黄塘支局AAU1"	114.982413	23.694877	0.0	"blue"
220	"GM_N1_河源紫金_黄塘支局AAU2"	114.982413	23.694877	100.0	"blue"
221	"GM_N1_河源紫金_黄塘支局AAU3"	114.982413	23.694877	240.0	"blue"
222	"GM_N1_河源紫金_敬梓支局AAU1"	115.406579	23.628626	30.0	"blue"
223	"GM_N1_河源紫金_敬梓支局AAU2"	115.406579	23.628626	180.0	"blue"
224	"GM_N1_河源紫金_敬梓支局AAU3"	115.406579	23.628626	280.0	"blue"
225	"GM_N1_河源紫金_九和支局AAU1"	115.052503	23.495806	90.0	"blue"
226	"GM_N1_河源紫金_九和支局AAU2"	115.052503	23.495806	180.0	"blue"
227	"GM_N1_河源紫金_九和支局AAU3"	115.052503	23.495806	280.0	"blue"
228	"GM_N1_河源紫金_九树接入网AAU1"	115.178071	23.457834	70.0	"blue"
229	"GM_N1_河源紫金_九树接入网AAU2"	115.178071	23.457834	160.0	"blue"
230	"GM_N1_河源紫金_九树接入网AAU3"	115.178071	23.457834	335.0	"blue"
