"GO_N5_4G河源龙川_赤光再头-2RRU2-XJ"	115.458001	24.33994	100.0	"blue"
"GO_N5_4G河源龙川_潭芬基站01RRU3-XJ"	115.472115	24.366081	230.0	"blue"
"GO_N5_4G河源龙川_潭芬基站01RRU2-XJ"	115.472115	24.366081	100.0	"blue"
"GO_N5_4G河源龙川_潭芬基站01RRU1-XJ"	115.472115	24.366081	0.0	"blue"
"GO_N5_4G河源龙川_新田双柳RRU3-XJ"	115.471534	24.452611	350.0	"blue"
"GO_N5_4G河源紫金_青溪联光RRU3"	114.92621	23.51281	280.0	"blue"
"GO_N5_4G河源紫金_九和在南RRU2"	115.140916	23.449059	100.0	"blue"
"GO_N5_4G河源紫金_青溪基站01RRU1"	114.951445	23.532472	40.0	"blue"
"GS_N1_4G河源东源_广师大河源校区学生宿舍北苑3栋RRU2"	114.746811	23.759433	360.0	"blue"
"GS_N1_4G河源东源_广师大河源校区学生宿舍北苑3栋RRU1"	114.746811	23.759433	360.0	"blue"
"GS_N1_4G河源东源_广师大河源校区学生宿舍北苑3栋RRU3"	114.746811	23.759433	360.0	"blue"
"GS_N1_4G河源东源_广师大河源校区学生宿舍北苑3栋RRU6"	114.746811	23.759433	360.0	"blue"
"GS_N1_4G河源东源_广师大河源校区学生宿舍北苑3栋RRU5"	114.746811	23.759433	360.0	"blue"
"GS_N1_4G河源东源_广师大河源校区学生宿舍北苑3栋RRU4"	114.746811	23.759433	360.0	"blue"
"GO_N5_4G河源紫金_瓦溪红光RRU1"	115.157427	23.485456	70.0	"blue"
"GO_N3_4G河源连平_上坪中村蜜桃交易市场AAU3-XJ"	114.659589	24.541112	270.0	"blue"
"GO_N5_4G河源紫金_瓦溪公坑基站01RRU2"	115.202026	23.46864	100.0	"blue"
"GO_N3_4G河源连平_上坪中村蜜桃交易市场AAU2-XJ"	114.659589	24.541112	170.0	"blue"
"GO_N5_4G河源紫金_九和在南RRU3"	115.140916	23.449059	230.0	"blue"
"GO_N3_4G河源连平_上坪中村蜜桃交易市场AAU1-XJ"	114.659589	24.541112	50.0	"blue"
"GO_N5_4G河源紫金_青溪基站01RRU3"	114.951445	23.532472	240.0	"blue"
"GO_N5_4G河源紫金_青溪基站01RRU2"	114.951445	23.532472	150.0	"blue"
"GO_N5_4G河源紫金_九和在南RRU1"	115.140916	23.449059	0.0	"blue"
"GO_N5_4G河源紫金_瓦溪公坑基站01RRU1"	115.202026	23.46864	0.0	"blue"
"GO_N5_4G河源紫金_青溪龙径RRU3"	114.9844	23.59235	290.0	"blue"
"GO_N5_4G河源紫金_青溪龙径RRU2"	114.9844	23.59235	200.0	"blue"
"GO_N5_4G河源紫金_瓦溪红光RRU3"	115.157427	23.485456	330.0	"blue"
"GO_N5_4G河源紫金_九树洪田基站01RRU1"	115.1862	23.413451	90.0	"blue"
"GO_N5_4G河源紫金_九树洪田基站01RRU2"	115.1862	23.413451	340.0	"blue"
"GO_N5_4G河源紫金_瓦溪红光RRU2"	115.157427	23.485456	160.0	"blue"
"GO_N5_4G河源紫金_青溪龙径RRU1"	114.9844	23.59235	110.0	"blue"
"GO_N5_4G河源紫金_义容青水RRU1"	114.92153	23.5284	10.0	"blue"
"GO_N5_4G河源紫金_青溪联光RRU2"	114.92621	23.51281	170.0	"blue"
"GO_N5_4G河源紫金_义容青水RRU2"	114.92153	23.5284	110.0	"blue"
"GO_N5_4G河源紫金_青溪联光RRU1"	114.92621	23.51281	80.0	"blue"
"GS_N3_4G河源市区_中兴体育城一期室分外引AAU1-XJ"	114.680608	23.774238	40.0	"blue"
"GO_N3_4G河源连平_忠信工业区AAU1"	114.721374	24.186947	100.0	"blue"
"GO_N3_4G河源连平_忠信工业区AAU2"	114.721374	24.186947	200.0	"blue"
"GS_N3_4G河源市区_中兴体育城一期室分外引AAU2-XJ"	114.680608	23.774238	200.0	"blue"
"GS_N3_4G河源市区_中兴体育城一期室分外引AAU3-XJ"	114.680608	23.774238	5.0	"blue"
"GO_N5_4G河源连平_上坪旗石东排基站01RRU2"	114.61305	24.524863	350.0	"blue"
"GO_N5_4G河源连平_上坪旗石村RRU2"	114.60174	24.50822	220.0	"blue"
"GO_N5_4G河源连平_上坪下梨坑RRU2"	114.55389	24.43299	210.0	"blue"
"GO_N5_4G河源连平_上坪布联二RRU2"	114.580215	24.497641	235.0	"blue"
"GO_N5_4G河源连平_上坪东阳基站01RRU2"	114.583474	24.462223	110.0	"blue"
"GO_N5_4G河源连平_上坪下梨坑RRU1"	114.55389	24.43299	90.0	"blue"
"GO_N5_4G河源连平_上坪东阳基站01RRU3"	114.583474	24.462223	260.0	"blue"
"GO_N3_4G河源连平_忠信工业区AAU3"	114.721374	24.186947	300.0	"blue"
"GO_N5_4G河源和平_大坝鹅塘RRU3"	114.922813	24.537665	180.0	"blue"
"GO_N5_4G河源和平_大坝鹅塘RRU2"	114.922813	24.537665	90.0	"blue"
"GO_N5_4G河源和平_粤赣高速大坝至超田路段YRRU1"	114.911539	24.510431	20.0	"blue"
"GO_N5_4G河源和平_粤赣高速大坝至超田路段YRRU3"	114.911539	24.510431	190.0	"blue"
"GO_N5_4G河源和平_大坝石井RRU1"	114.909723	24.560106	0.0	"blue"
"GO_N5_4G河源连平_上坪旗石村RRU1"	114.60174	24.50822	20.0	"blue"
"GO_N5_4G河源和平_粤赣高速大坝至超田路段YRRU2"	114.911539	24.510431	120.0	"blue"
"GO_N5_4G河源和平_大坝半坑RRU1"	114.90153	24.522744	120.0	"blue"
"GO_N5_4G河源和平_大坝半坑RRU2"	114.90153	24.522744	270.0	"blue"
"GO_N5_4G河源和平_大坝石井RRU2"	114.909723	24.560106	100.0	"blue"
"GO_N5_4G河源和平_大坝半坑RRU3"	114.90153	24.522744	350.0	"blue"
"GO_N5_4G河源连平_上坪旗石东排基站01RRU1"	114.61305	24.524863	240.0	"blue"
"GO_N5_4G河源东源_惠通汽车工业园RRU1"	114.739044	23.815619	20.0	"blue"
"GO_N5_4G河源东源_惠通汽车工业园RRU3"	114.739044	23.815619	260.0	"blue"
"GO_N5_4G河源东源_惠通汽车工业园RRU2"	114.739044	23.815619	120.0	"blue"
"GO_N5_4G河源连平_上坪东阳基站01RRU1"	114.583474	24.462223	0.0	"blue"
"GO_N5_4G河源连平_上坪下梨坑RRU3"	114.55389	24.43299	310.0	"blue"
"GO_N5_4G河源和平_大坝石井RRU3"	114.909723	24.560106	230.0	"blue"
"GO_N5_4G河源和平_大坝鹅塘RRU1"	114.922813	24.537665	0.0	"blue"
"GO_N5_4G河源紫金_苏区赤溪RRU1"	115.326707	23.3335602	0.0	"blue"
"GO_N5_4G河源紫金_苏区赤溪RRU3"	115.326707	23.3335602	290.0	"blue"
"GO_N5_4G河源紫金_苏区赤溪RRU2"	115.326707	23.3335602	120.0	"blue"
"GO_N5_4G河源连平_上坪布联二RRU1"	114.580215	24.497641	45.0	"blue"
"GO_N5_4G河源和平_俐源镇RRU3"	114.758175	24.595929	350.0	"blue"
"GO_N5_4G河源龙川_河惠莞上坪出入口RRU3-XJ"	115.454015	24.683841	320.0	"blue"
"GO_N5_4G河源连平_隆街贵岭YRRU1"	114.341727	24.210757	40.0	"blue"
"GO_N5_4G河源连平_隆街贵岭YRRU2"	114.341727	24.210757	140.0	"blue"
"GO_N5_4G河源和平_俐源黄田基站01RRU2"	114.7442	24.59392	150.0	"blue"
"GO_N5_4G河源市区_胜利新南村RRU2"	114.729532	23.751329	180.0	"blue"
"GO_N5_4G河源和平_俐源黄田基站01RRU3"	114.7442	24.59392	280.0	"blue"
"GO_N3_4G河源连平_忠信雁桥中学AAU2"	114.717677	24.232928	200.0	"blue"
"GO_N3_4G河源连平_忠信雁桥中学AAU1"	114.717677	24.232928	100.0	"blue"
"GM_N3_4G河源龙川_义都支局AAU2"	115.141058	24.161782	210.0	"blue"
"GO_N3_4G河源连平_忠信雁桥中学AAU3"	114.717677	24.232928	300.0	"blue"
"GO_N5_4G河源连平_隆街古石基站01RRU1"	114.37418	24.23947	60.0	"blue"
"GO_N5_4G河源连平_隆街古石基站01RRU3"	114.37418	24.23947	250.0	"blue"
"GO_N5_4G河源连平_隆街贵岭YRRU3"	114.341727	24.210757	290.0	"blue"
"GO_N5_4G河源连平_隆街古石基站01RRU2"	114.37418	24.23947	160.0	"blue"
"GO_N5_4G河源龙川_河惠莞上坪出入口RRU1-XJ"	115.454015	24.683841	70.0	"blue"
"GO_N5_4G河源和平_俐源黄田基站01RRU1"	114.7442	24.59392	40.0	"blue"
"GO_N5_4G河源龙川_上坪吉祥YRRU3-XJ"	115.499536	24.706143	230.0	"blue"
"GO_N5_4G河源龙川_上坪吉祥YRRU2-XJ"	115.499536	24.706143	100.0	"blue"
"GO_N5_4G河源和平_俐源李田RRU3"	114.759	24.5276	150.0	"blue"
"GO_N5_4G河源和平_俐源镇RRU1"	114.758175	24.595929	150.0	"blue"
"GO_N5_4G河源和平_俐源镇RRU2"	114.758175	24.595929	240.0	"blue"
"GO_N5_4G河源龙川_上坪吉祥YRRU1-XJ"	115.499536	24.706143	0.0	"blue"
"GO_N5_4G河源龙川_上坪金龙YRRU2-XJ"	115.393487	24.744687	100.0	"blue"
"GO_N5_4G河源龙川_上坪金龙YRRU1-XJ"	115.393487	24.744687	0.0	"blue"
"GO_N5_4G河源龙川_河惠莞上坪服务区RRU3-XJ"	115.364498	24.757091	230.0	"blue"
"GO_N5_4G河源龙川_河惠莞上坪出入口RRU2-XJ"	115.454015	24.683841	160.0	"blue"
"GO_N5_4G河源龙川_河惠莞上坪服务区RRU1-XJ"	115.364498	24.757091	0.0	"blue"
"GO_N5_4G河源连平_三角鳌岭RRU3"	114.811365	24.186084	320.0	"blue"
"GO_N5_4G河源连平_三角鳌岭RRU2"	114.811365	24.186084	180.0	"blue"
"GO_N5_4G河源连平_三角鳌岭RRU1"	114.811365	24.186084	70.0	"blue"
"GO_N3_4G河源龙川_两渡河医院室分AAU1-XJ"	115.268059	24.102102	360.0	"blue"
"GO_N5_4G河源市区_胜利新南村RRU1"	114.729532	23.751329	90.0	"blue"
"GO_N5_4G河源市区_胜利新南村RRU3"	114.729532	23.751329	290.0	"blue"
"GO_N5_4G河源和平_利源山下基站01RRU1"	114.80736	24.55589	0.0	"blue"
"GO_N5_4G河源市区_东江海鲜城RRU1"	114.729004	23.749328	80.0	"blue"
"GO_N5_4G河源和平_利源山下基站01RRU2"	114.80736	24.55589	100.0	"blue"
"GO_N5_4G河源和平_利源山下基站01RRU3"	114.80736	24.55589	230.0	"blue"
"GO_N5_4G河源市区_东江海鲜城RRU3"	114.729004	23.749328	270.0	"blue"
"GO_N5_4G河源市区_东江海鲜城RRU2"	114.729004	23.749328	170.0	"blue"
"GO_N5_4G河源和平_俐源李田RRU2"	114.759	24.5276	150.0	"blue"
"GO_N5_4G河源和平_俐源李田RRU1"	114.759	24.5276	70.0	"blue"
"GO_N5_4G河源龙川_河惠莞上坪服务区RRU2-XJ"	115.364498	24.757091	100.0	"blue"
"GM_N3_4G河源龙川_义都支局AAU1"	115.141058	24.161782	90.0	"blue"
