DataTime,NetMode,StatType,StatItem,ItemNum
20260421,NR,BasicStatistic,NRNoneQcellSiteNumber,2277
20260421,NR,BasicStatistic,NRQcellSiteNumber,101
20260421,NR,BasicStatistic,NRSASiteNumber,0
20260421,NR,BasicStatistic,NRNSASiteNumber,2334
20260421,NR,BasicStatistic,TNRSiteNumber,1265
20260421,NR,BasicStatistic,FNRSiteNumber,1322
20260421,NR,BasicStatistic,NRCellNumber,14175
20260421,NR,BasicStatistic,NRNoneQcellCellNumber,13643
20260421,NR,BasicStatistic,NRQcellNumber,532
20260421,NR,BasicStatistic,NRSACellNumber,0
20260421,NR,BasicStatistic,NRNSACellNumber,14175
20260421,NR,BasicStatistic,TNRCellNumber,7168
20260421,NR,BasicStatistic,FNRCellNumber,7007
20260421,NR,BasicStatistic,NRSubnetworkNumber,2
20260421,NR,AAUStatistic,R9254E S2100(A8A),94
20260421,NR,AAUStatistic,A9642A S35,689
20260421,NR,AAUStatistic,R9224H M1821(ACC),386
20260421,NR,AAUStatistic,R9604 S35,1042
20260421,NR,AAUStatistic,R9212E S2100(A8A),455
20260421,NR,AAUStatistic,R9234E S2100(A8A),1268
20260421,NR,AAUStatistic,R9268E M1821(A8A),130
20260421,NR,AAUStatistic,R9254 S8500(A6A),1763
20260421,NR,AAUStatistic,R9606A S35,187
20260421,NR,AAUStatistic,A9631A S35,571
20260421,NR,AAUStatistic,A9611 S35,333
20260421,NR,AAUStatistic,R8149 M182135,500
20260421,NR,AAUStatistic,R9242 M1821(ACC),20
20260421,NR,AAUStatistic,R8862A S2100(A4A),118
20260421,NR,AAUStatistic,R9264 M1821(ACA),263
20260421,NR,AAUStatistic,R8149 M1835B,40
20260421,NR,AAUStatistic,R8149 M2135B,140
20260421,NR,AAUStatistic,R8894E M1821(A8C),73
20260421,NR,AAUStatistic,R9614 S35,204
20260421,NR,AAUStatistic,R8894E S2100(A8C),32
20260421,NR,AAUStatistic,R8149 T3500,1253
20260421,NR,AAUStatistic,R9248 S2100(A4A),18
20260421,NR,AAUStatistic,A9622A S35,81
20260421,NR,AAUStatistic,R9115 M1835,45
20260421,NR,AAUStatistic,AP9642A M35F,6
20260421,NR,AAUStatistic,R9242E M1821(AGA),26
20260421,NR,AAUStatistic,R8862A S2100(A6A),1
20260421,NR,AAUStatistic,R8862A S2100(D6A),1
20260421,NR,AAUStatistic,R9626S S35,9
20260421,NR,BasebandBoardStatistic,VBPe04,191
20260421,NR,BasebandBoardStatistic,VBPd02,264
20260421,NR,BasebandBoardStatistic,VBPd24,131
20260421,NR,BasebandBoardStatistic,VBPd41,468
20260421,NR,BasebandBoardStatistic,VBPd04,602
20260421,NR,BasebandBoardStatistic,VBPe24,302
20260421,NR,BasebandBoardStatistic,VBPd19,201
20260421,NR,BasebandBoardStatistic,VBPe41,99
20260421,NR,BasebandBoardStatistic,VBPd01,216
20260421,NR,BasebandBoardStatistic,VBPc5,98
20260421,NR,BasebandBoardStatistic,VBPe02,14
20260421,NR,BasebandBoardStatistic,VBPe01,37
20260421,NR,BasebandBoardStatistic,VBPd23,1
20260421,NR,BasebandBoardStatistic,VBPe53,2
20260421,NR,BasebandBoardStatistic,VBPe54,2
20260421,NR,FrequencyBandStatistic,2144.55_40M,3592
20260421,NR,FrequencyBandStatistic,3408.96_100M,6251
20260421,NR,FrequencyBandStatistic,2144.55_20M,1300
20260421,NR,FrequencyBandStatistic,880.95_15M,1110
20260421,NR,FrequencyBandStatistic,877.35_15M,653
20260421,NR,FrequencyBandStatistic,2118.15_40M,314
20260421,NR,FrequencyBandStatistic,3509.76_100M,359
20260421,NR,FrequencyBandStatistic,3309.6_100M,558
20260421,NR,FrequencyBandStatistic,2114.55_20M,38
20260421,NR,VersionStatistic,V5.75.10.20A03#V5.75.10.20F15,14031
20260421,NR,VersionStatistic,V5.75.20.20A04#V5.75.20.20,144
